window_end,p_btc_up,p_eth_up,btc_up_resolved,eth_up_resolved,spread,spread_bucket
1788611400,0.165,0.255,False,False,-0.09,-0.1
1788612600,0.855,0.965,False,False,-0.10999999999999999,-0.1
1788613800,0.435,0.48,False,False,-0.044999999999999984,-0.05
1788617700,0.205,0.255,False,False,-0.05000000000000002,-0.05
1788616500,0.055,0.015,False,False,0.04,0.05
1788619200,0.115,0.245,False,True,-0.13,-0.15000000000000002
1788618600,0.965,0.945,True,True,0.020000000000000018,0.0
1788616200,0.915,0.755,True,True,0.16000000000000003,0.15000000000000002
1788609300,0.955,0.915,True,True,0.039999999999999925,0.05
1788616800,0.245,0.455,True,True,-0.21000000000000002,-0.2
1788614400,0.455,0.225,False,False,0.23,0.25
1788618900,0.515,0.665,True,True,-0.15000000000000002,-0.15000000000000002
1788619800,0.845,0.275,True,False,0.57,0.55
1788617400,0.745,0.735,True,True,0.010000000000000009,0.0
1788618000,0.645,0.555,True,False,0.08999999999999997,0.1
1788621900,0.955,0.965,True,True,-0.010000000000000009,-0.0
1788619500,0.515,0.535,False,False,-0.020000000000000018,-0.0
1788622200,0.705,0.775,False,False,-0.07000000000000006,-0.05
1788622500,0.745,0.745,True,True,0.0,0.0
1788620100,0.585,0.625,True,True,-0.040000000000000036,-0.05
1788617100,0.935,0.875,True,True,0.06000000000000005,0.05
1788620400,0.575,0.495,True,True,0.07999999999999996,0.1
1788615900,0.735,0.875,False,False,-0.14,-0.15000000000000002
1788620700,0.335,0.235,False,False,0.10000000000000003,0.1
1788621600,0.085,0.065,False,False,0.020000000000000004,0.0
1788622800,0.275,0.575,True,True,-0.29999999999999993,-0.30000000000000004
1788623400,0.555,0.515,False,False,0.040000000000000036,0.05
1788624000,0.895,0.605,True,True,0.29000000000000004,0.30000000000000004
1788621300,0.185,0.555,False,True,-0.37000000000000005,-0.35000000000000003
1788615600,0.105,0.225,False,False,-0.12000000000000001,-0.1
1788623100,0.555,0.795,True,True,-0.24,-0.25
1788625500,0.965,0.945,True,True,0.020000000000000018,0.0
1788623700,0.185,0.435,True,True,-0.25,-0.25
1788624300,0.725,0.415,True,True,0.31,0.30000000000000004
1788618300,0.415,0.225,False,True,0.18999999999999997,0.2
1788626100,0.965,0.985,True,True,-0.020000000000000018,-0.0
1788627000,0.675,0.775,True,True,-0.09999999999999998,-0.1
1788624600,0.025,0.155,False,False,-0.13,-0.15000000000000002
1788627300,0.255,0.305,True,True,-0.04999999999999999,-0.05
1788628500,0.385,0.425,False,False,-0.03999999999999998,-0.05
1788625800,0.925,0.955,True,True,-0.029999999999999916,-0.05
1788624900,0.865,0.775,False,False,0.08999999999999997,0.1
1788621000,0.785,0.725,False,True,0.06000000000000005,0.05
1788625200,0.945,0.835,True,True,0.10999999999999999,0.1
1788627600,0.905,0.315,True,False,0.5900000000000001,0.6000000000000001
1788626400,0.375,0.185,False,False,0.19,0.2
1788629400,0.235,0.345,False,False,-0.10999999999999999,-0.1
1788630000,0.32,0.145,False,False,0.17500000000000002,0.2
1788630300,0.505,0.575,True,True,-0.06999999999999995,-0.05
1788630900,0.735,0.645,True,True,0.08999999999999997,0.1
1788628800,0.145,0.295,False,False,-0.15,-0.15000000000000002
1788628200,0.245,0.345,True,True,-0.09999999999999998,-0.1
1788629100,0.745,0.715,True,True,0.030000000000000027,0.05
1788631200,0.35,0.56,False,True,-0.21000000000000008,-0.2
1788630600,0.725,0.715,False,True,0.010000000000000009,0.0
1788461400,0.505,0.5,True,True,0.0050000000000000044,0.0
1788631800,0.515,0.475,False,False,0.040000000000000036,0.05
1788460800,0.505,0.5,True,False,0.0050000000000000044,0.0
1788631500,0.625,0.565,False,False,0.06000000000000005,0.05
1788629700,0.935,0.685,True,True,0.25,0.25
1788632100,0.265,0.435,False,False,-0.16999999999999998,-0.15000000000000002
1788459900,0.505,0.305,False,False,0.2,0.2
1788460200,0.505,0.305,False,False,0.2,0.2
1788462000,0.505,0.5,True,True,0.0050000000000000044,0.0
1788627900,0.225,0.825,False,True,-0.6,-0.6000000000000001
1788461100,0.505,0.5,False,False,0.0050000000000000044,0.0
1788462900,0.5,0.5,False,False,0.0,0.0
1788626700,0.685,0.785,True,True,-0.09999999999999998,-0.1
1788461700,0.505,0.5,True,True,0.0050000000000000044,0.0
1788632400,0.315,0.215,True,True,0.1,0.1
1788465600,0.915,0.855,True,True,0.06000000000000005,0.05
1788463500,0.5,0.52,True,True,-0.020000000000000018,-0.0
1788460500,0.505,0.305,True,True,0.2,0.2
1788467100,0.505,0.48,False,False,0.025000000000000022,0.05
1788462300,0.505,0.5,True,True,0.0050000000000000044,0.0
1788466800,0.505,0.5,False,False,0.0050000000000000044,0.0
1788466500,0.495,0.48,False,False,0.015000000000000013,0.0
1788468900,0.405,0.655,False,False,-0.25,-0.25
1788462600,0.5,0.5,False,False,0.0,0.0
1788466200,0.495,0.5,True,True,-0.0050000000000000044,-0.0
1788465900,0.475,0.5,False,False,-0.025000000000000022,-0.05
1788465000,0.905,0.365,False,False,0.54,0.55
1788465300,0.935,0.915,True,True,0.020000000000000018,0.0
1788469500,0.275,0.635,False,False,-0.36,-0.35000000000000003
1788463800,0.5,0.48,True,False,0.020000000000000018,0.0
1788470400,0.655,0.33,False,False,0.325,0.30000000000000004
1788468300,0.145,0.16,False,False,-0.015000000000000013,-0.0
1788467700,0.505,0.48,False,False,0.025000000000000022,0.05
1788464400,0.5,0.5,True,True,0.0,0.0
1788464100,0.5,0.48,False,False,0.020000000000000018,0.0
1788470700,0.695,0.365,False,False,0.32999999999999996,0.35000000000000003
1788468600,0.325,0.78,True,True,-0.455,-0.45
1788468000,0.075,0.075,True,True,0.0,0.0
1788467400,0.505,0.52,True,True,-0.015000000000000013,-0.0
1788471000,0.785,0.81,True,True,-0.025000000000000022,-0.05
1788464700,0.925,0.935,True,True,-0.010000000000000009,-0.0
1788469800,0.255,0.455,True,True,-0.2,-0.2
1788472200,0.155,0.205,True,True,-0.04999999999999999,-0.05
1788469200,0.705,0.51,True,False,0.19499999999999995,0.2
1788474900,0.345,0.4,False,False,-0.05500000000000005,-0.05
1788471300,0.975,0.955,True,True,0.020000000000000018,0.0
1788474000,0.575,0.655,False,True,-0.08000000000000007,-0.1
1788471600,0.065,0.095,False,False,-0.03,-0.05
1788470100,0.925,0.95,True,True,-0.02499999999999991,-0.0
1788473100,0.035,0.055,False,False,-0.019999999999999997,-0.0
1788463200,0.5,0.5,True,True,0.0,0.0
1788473700,0.215,0.35,False,False,-0.13499999999999998,-0.15000000000000002
1788472800,0.075,0.115,False,False,-0.04000000000000001,-0.05
1788475500,0.965,0.935,True,True,0.029999999999999916,0.05
1788478800,0.915,0.94,True,True,-0.02499999999999991,-0.0
1788472500,0.745,0.905,True,True,-0.16000000000000003,-0.15000000000000002
1788475800,0.845,0.955,False,True,-0.10999999999999999,-0.1
1788475200,0.985,0.885,True,True,0.09999999999999998,0.1
1788477600,0.645,0.86,True,True,-0.21499999999999997,-0.2
1788480600,0.595,0.77,True,True,-0.17500000000000004,-0.2
1788471900,0.235,0.255,False,False,-0.020000000000000018,-0.0
1788476700,0.385,0.235,True,False,0.15000000000000002,0.15000000000000002
1788474600,0.195,0.035,False,False,0.16,0.15000000000000002
1788473400,0.265,0.195,False,False,0.07,0.05
1788480000,0.395,0.585,False,False,-0.18999999999999995,-0.2
1788476100,0.095,0.555,False,True,-0.4600000000000001,-0.45
1788474300,0.145,0.17,False,False,-0.025000000000000022,-0.05
1788477000,0.815,0.885,True,True,-0.07000000000000006,-0.05
1788478200,0.665,0.885,True,True,-0.21999999999999997,-0.2
1788477300,0.065,0.1,False,False,-0.035,-0.05
1788477900,0.345,0.235,False,False,0.10999999999999999,0.1
1788485100,0.665,0.875,False,False,-0.20999999999999996,-0.2
1788476400,0.575,0.075,False,False,0.49999999999999994,0.5
1788481200,0.845,0.92,False,False,-0.07500000000000007,-0.1
1788480900,0.835,0.765,True,True,0.06999999999999995,0.05
1788479700,0.955,0.815,True,True,0.14,0.15000000000000002
1788482400,0.625,0.545,True,True,0.07999999999999996,0.1
1788481800,0.045,0.095,False,False,-0.05,-0.05
1788478500,0.045,0.155,False,True,-0.11,-0.1
1788484500,0.415,0.775,False,False,-0.36000000000000004,-0.35000000000000003
1788481500,0.825,0.845,True,True,-0.020000000000000018,-0.0
1788479400,0.155,0.045,False,False,0.11,0.1
1788486000,0.915,0.745,True,False,0.17000000000000004,0.15000000000000002
1788480300,0.295,0.425,False,False,-0.13,-0.15000000000000002
1788479100,0.475,0.805,False,True,-0.33000000000000007,-0.35000000000000003
1788484200,0.925,0.925,True,True,0.0,0.0
1788486600,0.715,0.43,True,True,0.285,0.30000000000000004
1788487200,0.545,0.485,False,True,0.06000000000000005,0.05
1788486300,0.175,0.345,False,False,-0.16999999999999998,-0.15000000000000002
1788483600,0.235,0.175,False,False,0.06,0.05
1788489000,0.355,0.395,False,False,-0.040000000000000036,-0.05
1788483000,0.755,0.575,False,False,0.18000000000000005,0.2
1788484800,0.835,0.915,False,True,-0.08000000000000007,-0.1
1788482700,0.715,0.635,False,False,0.07999999999999996,0.1
1788489600,0.145,0.035,True,True,0.10999999999999999,0.1
1788490500,0.755,0.905,True,True,-0.15000000000000002,-0.15000000000000002
1788487500,0.085,0.015,False,False,0.07,0.05
1788485400,0.245,0.245,True,True,0.0,0.0
1788482100,0.935,0.9,True,True,0.03500000000000003,0.05
1788486900,0.685,0.565,True,True,0.1200000000000001,0.1
1788488700,0.205,0.315,False,False,-0.11000000000000001,-0.1
1788489300,0.905,0.895,True,True,0.010000000000000009,0.0
1788488400,0.785,0.835,False,False,-0.04999999999999993,-0.05
1788488100,0.465,0.745,True,True,-0.27999999999999997,-0.30000000000000004
1788487800,0.57,0.745,False,False,-0.17500000000000004,-0.2
1788485700,0.685,0.57,False,False,0.1150000000000001,0.1
1788489900,0.395,0.435,False,False,-0.03999999999999998,-0.05
1788483900,0.825,0.615,True,False,0.20999999999999996,0.2
1788490200,0.095,0.115,False,False,-0.020000000000000004,-0.0
1788492000,0.205,0.395,False,False,-0.19000000000000003,-0.2
1788492300,0.775,0.715,True,True,0.06000000000000005,0.05
1788493200,0.62,0.52,True,True,0.09999999999999998,0.1
1788492600,0.235,0.065,False,False,0.16999999999999998,0.15000000000000002
1788490800,0.815,0.825,True,True,-0.010000000000000009,-0.0
1788496500,0.075,0.065,False,False,0.009999999999999995,0.0
1788491100,0.915,0.965,True,True,-0.04999999999999993,-0.05
1788495000,0.835,0.785,True,True,0.04999999999999993,0.05
1788491400,0.855,0.945,True,True,-0.08999999999999997,-0.1
1788497100,0.885,0.535,False,False,0.35,0.35000000000000003
1788495300,0.765,0.725,True,True,0.040000000000000036,0.05
1788491700,0.315,0.125,False,False,0.19,0.2
1788493800,0.695,0.455,True,True,0.23999999999999994,0.25
1788494700,0.095,0.085,False,False,0.009999999999999995,0.0
1788492900,0.415,0.705,False,False,-0.29,-0.30000000000000004
1788493500,0.335,0.355,True,True,-0.019999999999999962,-0.0
1788483300,0.145,0.415,False,True,-0.27,-0.25
1788494100,0.435,0.405,True,True,0.02999999999999997,0.05
1788496200,0.765,0.675,True,True,0.08999999999999997,0.1
1788496800,0.175,0.105,False,False,0.06999999999999999,0.05
1788494400,0.095,0.335,False,False,-0.24000000000000002,-0.25
1788498300,0.065,0.185,False,False,-0.12,-0.1
1788500100,0.055,0.105,False,False,-0.049999999999999996,-0.05
1788499800,0.395,0.215,False,False,0.18000000000000002,0.2
1788502800,0.285,0.125,False,False,0.15999999999999998,0.15000000000000002
1788501900,0.185,0.185,False,False,0.0,0.0
1788499500,0.125,0.105,False,True,0.020000000000000004,0.0
1788497400,0.935,0.695,True,False,0.2400000000000001,0.25
1788495600,0.965,0.965,True,True,0.0,0.0
1788497700,0.355,0.215,True,False,0.13999999999999999,0.15000000000000002
1788498900,0.085,0.295,False,False,-0.20999999999999996,-0.2
1788499200,0.155,0.225,True,True,-0.07,-0.05
1788498000,0.705,0.685,False,True,0.019999999999999907,0.0
1788501000,0.525,0.395,False,False,0.13,0.15000000000000002
1788498600,0.605,0.725,True,True,-0.12,-0.1
1788501600,0.985,0.975,True,True,0.010000000000000009,0.0
1788502200,0.535,0.565,True,True,-0.029999999999999916,-0.05
1788500700,0.705,0.785,True,True,-0.08000000000000007,-0.1
1788503700,0.675,0.51,False,False,0.16500000000000004,0.15000000000000002
1788503100,0.255,0.195,False,False,0.06,0.05
1788507300,0.455,0.505,False,False,-0.04999999999999999,-0.05
1788505500,0.855,0.915,True,True,-0.06000000000000005,-0.05
1788504900,0.145,0.265,False,True,-0.12000000000000002,-0.1
1788507600,0.035,0.035,False,False,0.0,0.0
1788504000,0.205,0.115,True,True,0.08999999999999998,0.1
1788501300,0.285,0.055,False,False,0.22999999999999998,0.25
1788504300,0.905,0.875,True,True,0.030000000000000027,0.05
1788502500,0.955,0.955,True,True,0.0,0.0
1788500400,0.555,0.365,False,False,0.19000000000000006,0.2
1788503400,0.045,0.025,False,False,0.019999999999999997,0.0
1788506700,0.165,0.125,False,False,0.04000000000000001,0.05
1788504600,0.265,0.245,False,False,0.020000000000000018,0.0
1788506100,0.775,0.745,True,True,0.030000000000000027,0.05
1788508200,0.095,0.105,False,True,-0.009999999999999995,-0.0
1788509400,0.865,0.925,True,True,-0.06000000000000005,-0.05
1788507000,0.415,0.605,True,True,-0.19,-0.2
1788505200,0.455,0.705,True,True,-0.24999999999999994,-0.25
1788495900,0.635,0.865,True,True,-0.22999999999999998,-0.25
1788509100,0.395,0.415,False,True,-0.019999999999999962,-0.0
1788507900,0.52,0.735,True,True,-0.21499999999999997,-0.2
1788505800,0.42,0.755,True,True,-0.335,-0.35000000000000003
1788510900,0.685,0.615,True,True,0.07000000000000006,0.05
1788511200,0.255,0.785,True,True,-0.53,-0.55
1788510000,0.875,0.8,True,True,0.07499999999999996,0.05
1788509700,0.545,0.685,True,True,-0.14,-0.15000000000000002
1788508500,0.145,0.105,False,False,0.039999999999999994,0.05
1788510300,0.355,0.105,True,False,0.25,0.25
1788514200,0.475,0.255,True,False,0.21999999999999997,0.2
1788508800,0.105,0.255,False,False,-0.15000000000000002,-0.15000000000000002
