window_end,p_btc_up,p_eth_up,btc_up_resolved,eth_up_resolved,spread,spread_bucket
1787737200,0.005,0.005,False,False,0.0,0.0
1787738100,0.425,0.015,True,False,0.41,0.4
1787736600,0.995,0.9995,True,True,-0.0045000000000000595,-0.0
1787734200,0.005,0.005,False,False,0.0,0.0
1787735400,0.015,0.005,False,False,0.009999999999999998,0.0
1787736000,0.0005,0.005,False,False,-0.0045000000000000005,-0.0
1787731800,0.995,0.995,True,True,0.0,0.0
1787739300,0.995,0.995,True,True,0.0,0.0
1787737800,0.765,0.875,True,True,-0.10999999999999999,-0.1
1787740200,0.995,0.995,True,True,0.0,0.0
1787740800,0.995,0.995,True,True,0.0,0.0
1787736900,0.995,0.995,True,True,0.0,0.0
1787739600,0.995,0.995,True,True,0.0,0.0
1787739900,0.995,0.985,True,True,0.010000000000000009,0.0
1787738700,0.005,0.02,False,False,-0.015,-0.0
1787740500,0.615,0.995,True,True,-0.38,-0.4
1787744100,0.025,0.065,False,False,-0.04,-0.05
1787743500,0.925,0.755,True,False,0.17000000000000004,0.15000000000000002
1787743200,0.005,0.015,False,False,-0.009999999999999998,-0.0
1787742300,0.985,0.995,True,True,-0.010000000000000009,-0.0
1787738400,0.985,0.995,True,True,-0.010000000000000009,-0.0
1787742600,0.005,0.005,False,False,0.0,0.0
1787739000,0.415,0.025,False,False,0.38999999999999996,0.4
1787744400,0.005,0.005,False,False,0.0,0.0
1787742900,0.805,0.005,True,False,0.8,0.8
1787744700,0.995,0.995,True,True,0.0,0.0
1787748000,0.0005,0.0005,False,False,0.0,0.0
1787745300,0.995,0.9995,True,True,-0.0045000000000000595,-0.0
1787745600,0.005,0.045,False,False,-0.04,-0.05
1787741100,0.945,0.205,True,False,0.74,0.75
1787745900,0.365,0.005,True,False,0.36,0.35000000000000003
1787742000,0.005,0.005,False,False,0.0,0.0
1787750100,0.385,0.015,True,False,0.37,0.35000000000000003
1787741700,0.44,0.9,True,True,-0.46,-0.45
1787746200,0.005,0.015,False,False,-0.009999999999999998,-0.0
1787743800,0.005,0.1,False,False,-0.095,-0.1
1787745000,0.005,0.005,False,False,0.0,0.0
1787747400,0.995,0.995,True,True,0.0,0.0
1787750400,0.515,0.085,False,False,0.43,0.45
1787749800,0.005,0.005,False,False,0.0,0.0
1787747100,0.995,0.995,True,True,0.0,0.0
1787746800,0.245,0.135,False,False,0.10999999999999999,0.1
1787749500,0.035,0.005,False,False,0.030000000000000002,0.05
1787748900,0.795,0.005,True,False,0.79,0.8
1787748300,0.995,0.995,True,True,0.0,0.0
1787747700,0.005,0.0055,False,False,-0.0004999999999999996,-0.0
1787748600,0.105,0.44,False,True,-0.335,-0.35000000000000003
1787751600,0.995,0.915,True,True,0.07999999999999996,0.1
1787753700,0.025,0.105,False,False,-0.07999999999999999,-0.1
1787750700,0.115,0.055,False,False,0.060000000000000005,0.05
1787753400,0.955,0.395,True,False,0.5599999999999999,0.55
1787754900,0.035,0.385,False,False,-0.35,-0.35000000000000003
1787749200,0.905,0.975,True,True,-0.06999999999999995,-0.05
1787752200,0.155,0.945,False,True,-0.7899999999999999,-0.8
1787752800,0.995,0.995,True,True,0.0,0.0
1787751900,0.95,0.955,True,True,-0.0050000000000000044,-0.0
1787752500,0.0005,0.095,False,False,-0.0945,-0.1
1787754600,0.005,0.005,False,False,0.0,0.0
1787755200,0.055,0.085,False,False,-0.030000000000000006,-0.05
1787751300,0.995,0.995,True,True,0.0,0.0
1787755500,0.0055,0.06,False,False,-0.0545,-0.05
1787753100,0.995,0.995,True,True,0.0,0.0
1787755800,0.105,0.005,False,False,0.09999999999999999,0.1
1787754000,0.995,0.885,True,True,0.10999999999999999,0.1
1787746500,0.125,0.45,False,False,-0.325,-0.30000000000000004
1787757600,0.035,0.125,False,False,-0.09,-0.1
1787757300,0.005,0.065,False,False,-0.060000000000000005,-0.05
1787756400,0.755,0.035,False,False,0.72,0.7000000000000001
1787761200,0.265,0.305,False,False,-0.03999999999999998,-0.05
1787758500,0.005,0.005,False,False,0.0,0.0
1787757900,0.995,0.995,True,True,0.0,0.0
1787759100,0.975,0.995,True,True,-0.020000000000000018,-0.0
1787761500,0.145,0.07,False,False,0.07499999999999998,0.05
1787758800,0.475,0.46,True,True,0.014999999999999958,0.0
1787751000,0.475,0.995,False,True,-0.52,-0.5
1787756100,0.015,0.625,False,False,-0.61,-0.6000000000000001
1787756700,0.015,0.005,False,False,0.009999999999999998,0.0
1787757000,0.995,0.995,True,True,0.0,0.0
1787758200,0.995,0.995,True,True,0.0,0.0
1787760300,0.585,0.145,True,True,0.43999999999999995,0.45
1787760600,0.995,0.995,True,True,0.0,0.0
1787759400,0.995,0.995,True,True,0.0,0.0
1787754300,0.065,0.045,False,False,0.020000000000000004,0.0
1787760000,0.53,0.995,False,True,-0.46499999999999997,-0.45
1787760900,0.005,0.005,False,False,0.0,0.0
1787762400,0.005,0.005,False,False,0.0,0.0
1787763900,0.835,0.485,True,True,0.35,0.35000000000000003
1787763600,0.085,0.035,False,False,0.05,0.05
1787764200,0.995,0.995,True,True,0.0,0.0
1787763000,0.995,0.995,True,True,0.0,0.0
1787768100,0.995,0.985,True,True,0.010000000000000009,0.0
1787764800,0.995,0.995,True,True,0.0,0.0
1787761800,0.81,0.38,True,False,0.43000000000000005,0.45
1787759700,0.005,0.005,False,False,0.0,0.0
1787765400,0.995,0.995,True,True,0.0,0.0
1787596200,0.895,0.995,False,True,-0.09999999999999998,-0.1
1787767800,0.905,0.995,True,True,-0.08999999999999997,-0.1
1787765100,0.995,0.995,True,True,0.0,0.0
1787762100,0.645,0.83,True,True,-0.18499999999999994,-0.2
1787762700,0.005,0.0005,False,False,0.0045000000000000005,0.0
1787765700,0.965,0.935,True,True,0.029999999999999916,0.05
1787596500,0.895,0.73,False,False,0.16500000000000004,0.15000000000000002
1787764500,0.595,0.035,True,False,0.5599999999999999,0.55
1787763300,0.005,0.005,False,False,0.0,0.0
1787766900,0.995,0.995,True,True,0.0,0.0
1787767200,0.015,0.035,False,False,-0.020000000000000004,-0.0
1787596800,0.005,0.005,False,False,0.0,0.0
1787766600,0.005,0.005,False,False,0.0,0.0
1787767500,0.995,0.995,True,True,0.0,0.0
1787768400,0.385,0.725,False,True,-0.33999999999999997,-0.35000000000000003
1787598000,0.295,0.69,False,False,-0.39499999999999996,-0.4
1787766300,0.965,0.27,True,False,0.695,0.7000000000000001
1787595900,0.995,0.085,True,False,0.91,0.9
1787598600,0.575,0.003,True,False,0.572,0.55
1787599500,0.565,0.17,False,False,0.3949999999999999,0.4
1787599200,0.005,0.005,False,False,0.0,0.0
1787599800,0.995,0.995,True,True,0.0,0.0
1787597400,0.995,0.995,True,True,0.0,0.0
1787601600,0.995,0.995,True,True,0.0,0.0
1787600700,0.0005,0.0045,False,False,-0.004,-0.0
1787600400,0.975,0.995,True,True,-0.020000000000000018,-0.0
1787597700,0.005,0.0005,False,False,0.0045000000000000005,0.0
1787600100,0.665,0.205,True,False,0.4600000000000001,0.45
1787598900,0.995,0.994,True,True,0.0010000000000000009,0.0
1787598300,0.735,0.05,False,False,0.6849999999999999,0.7000000000000001
1787766000,0.015,0.075,False,False,-0.06,-0.05
1787601000,0.145,0.515,False,False,-0.37,-0.35000000000000003
1787605200,0.995,0.995,True,True,0.0,0.0
1787597100,0.9965,0.9995,True,True,-0.0030000000000000027,-0.0
1787602800,0.765,0.005,True,False,0.76,0.75
1787604000,0.995,0.995,True,True,0.0,0.0
1787601900,0.005,0.005,False,False,0.0,0.0
1787605500,0.995,0.995,True,True,0.0,0.0
1787604300,0.015,0.005,False,False,0.009999999999999998,0.0
1787607900,0.925,0.995,True,True,-0.06999999999999995,-0.05
1787605800,0.575,0.27,False,False,0.30499999999999994,0.30000000000000004
1787602500,0.005,0.035,False,False,-0.030000000000000002,-0.05
1787606700,0.735,0.98,True,True,-0.245,-0.25
1787601300,0.0005,0.0005,False,False,0.0,0.0
1787608200,0.995,0.985,True,True,0.010000000000000009,0.0
1787602200,0.995,0.9995,True,True,-0.0045000000000000595,-0.0
1787603100,0.995,0.835,True,False,0.16000000000000003,0.15000000000000002
1787608800,0.995,0.905,True,True,0.08999999999999997,0.1
1787609700,0.005,0.005,False,False,0.0,0.0
1787603400,0.005,0.005,False,False,0.0,0.0
1787607300,0.845,0.415,True,False,0.43,0.45
1787606100,0.915,0.995,True,True,-0.07999999999999996,-0.1
1787604600,0.315,0.135,False,False,0.18,0.2
1787606400,0.005,0.005,False,False,0.0,0.0
1787610000,0.995,0.035,True,False,0.96,0.9500000000000001
1787603700,0.995,0.995,True,True,0.0,0.0
1787607600,0.465,0.045,True,False,0.42000000000000004,0.4
1787604900,0.005,0.005,False,False,0.0,0.0
1787609100,0.005,0.005,False,False,0.0,0.0
1787611200,0.905,0.995,True,True,-0.08999999999999997,-0.1
1787611800,0.875,0.735,True,True,0.14,0.15000000000000002
1787608500,0.005,0.005,False,False,0.0,0.0
1787607000,0.015,0.065,False,False,-0.05,-0.05
1787610300,0.005,0.715,False,True,-0.71,-0.7000000000000001
1787611500,0.005,0.005,False,False,0.0,0.0
1787609400,0.985,0.985,True,True,0.0,0.0
1787612100,0.925,0.505,True,False,0.42000000000000004,0.4
1787612700,0.675,0.965,True,True,-0.2899999999999999,-0.30000000000000004
1787614500,0.315,0.735,False,False,-0.42,-0.4
1787616900,0.785,0.73,True,False,0.05500000000000005,0.05
1787613300,0.005,0.055,False,False,-0.05,-0.05
1787617500,0.995,0.995,True,True,0.0,0.0
1787610900,0.995,0.995,True,True,0.0,0.0
1787614200,0.465,0.985,False,True,-0.52,-0.5
1787612400,0.005,0.005,False,False,0.0,0.0
1787615100,0.945,0.015,True,False,0.9299999999999999,0.9500000000000001
1787616300,0.105,0.005,False,False,0.09999999999999999,0.1
1787619600,0.885,0.065,True,False,0.8200000000000001,0.8
1787615400,0.005,0.005,False,False,0.0,0.0
1787619900,0.995,0.995,True,True,0.0,0.0
1787618400,0.995,0.995,True,True,0.0,0.0
1787616000,0.995,0.995,True,True,0.0,0.0
1787619000,0.9995,0.9935,True,True,0.006000000000000005,0.0
1787613600,0.955,0.955,True,True,0.0,0.0
1787620800,0.905,0.985,True,True,-0.07999999999999996,-0.1
1787613000,0.965,0.995,True,True,-0.030000000000000027,-0.05
1787610600,0.005,0.005,False,False,0.0,0.0
1787619300,0.935,0.565,True,True,0.3700000000000001,0.35000000000000003
1787621100,0.115,0.45,True,True,-0.335,-0.35000000000000003
1787615700,0.005,0.005,False,False,0.0,0.0
1787621400,0.9995,0.997,True,True,0.0025000000000000577,0.0
1787618100,0.845,0.79,False,True,0.05499999999999994,0.05
1787618700,0.995,0.995,True,True,0.0,0.0
1787617800,0.115,0.245,False,False,-0.13,-0.15000000000000002
1787617200,0.0005,0.005,False,False,-0.0045000000000000005,-0.0
1787614800,0.965,0.995,True,True,-0.030000000000000027,-0.05
1787620500,0.005,0.065,False,False,-0.060000000000000005,-0.05
1787616600,0.725,0.495,False,False,0.22999999999999998,0.25
1787622900,0.0005,0.0005,False,False,0.0,0.0
1787623200,0.995,0.995,True,True,0.0,0.0
1787613900,0.995,0.995,True,True,0.0,0.0
1787623500,0.215,0.39,False,True,-0.17500000000000002,-0.2
1787621700,0.0005,0.025,False,False,-0.0245,-0.0
1787625900,0.415,0.955,False,True,-0.54,-0.55
1787627100,0.995,0.945,True,True,0.050000000000000044,0.05
1787620200,0.005,0.005,False,False,0.0,0.0
1787623800,0.135,0.005,False,False,0.13,0.15000000000000002
1787628300,0.115,0.765,False,False,-0.65,-0.65
1787625600,0.985,0.605,True,False,0.38,0.4
1787622000,0.965,0.945,True,True,0.020000000000000018,0.0
1787622600,0.715,0.95,True,True,-0.235,-0.25
1787629800,0.005,0.005,False,False,0.0,0.0
1787625000,0.995,0.995,True,True,0.0,0.0
1787628000,0.115,0.095,False,False,0.020000000000000004,0.0
1787624100,0.995,0.55,True,True,0.44499999999999995,0.45
1787624700,0.005,0.015,False,False,-0.009999999999999998,-0.0
1787627400,0.835,0.975,True,True,-0.14,-0.15000000000000002
1787626800,0.305,0.145,False,False,0.16,0.15000000000000002
1787624400,0.995,0.995,True,True,0.0,0.0
1787625300,0.005,0.0035,False,False,0.0015,0.0
1787626500,0.435,0.075,False,False,0.36,0.35000000000000003
1787628600,0.125,0.035,False,False,0.09,0.1
1787629200,0.985,0.165,True,False,0.82,0.8
1787626200,0.005,0.005,False,False,0.0,0.0
1787622300,0.015,0.005,False,False,0.009999999999999998,0.0
1787627700,0.175,0.2,False,False,-0.025000000000000022,-0.05
1787630700,0.675,0.835,False,False,-0.15999999999999992,-0.15000000000000002
1787634000,0.885,0.185,True,True,0.7,0.7000000000000001
